master_position,instance_id,instance_text,chunk_id
01:02:04:031,eng:01:02:04:039,provisions,eng_chk_00410
00:00:00:001,eng:01:02:04:040,",",eng_chk_00005
01:02:04:032,eng:01:02:04:041,and,eng_chk_00028
01:02:04:033,eng:01:02:04:042,tents,eng_chk_00425
00:00:00:001,eng:01:02:04:043,",",eng_chk_00005
01:02:04:034,eng:01:02:04:044,and,eng_chk_00028
01:02:04:035,eng:01:02:04:045,departed,eng_chk_00321
01:02:04:036,eng:01:02:04:046,into,eng_chk_00138
01:02:04:037,eng:01:02:04:047,the wilderness,eng_chk_00448
00:00:00:001,eng:01:02:04:048,.,eng_chk_00006
01:02:05:001,eng:01:02:05:001,And,eng_chk_00028
01:02:05:002,eng:01:02:05:002,he came down,eng_chk_00346
01:02:05:003,eng:01:02:05:003,by,eng_chk_00044
01:02:05:004,eng:01:02:05:004,the borders,eng_chk_00429
01:02:05:005,eng:01:02:05:005,near,eng_chk_00398
01:02:05:006,eng:01:02:05:006,the shore,eng_chk_00442
01:02:05:007,eng:01:02:05:007,of,eng_chk_00170
01:02:05:008,eng:01:02:05:008,the Red Sea,eng_chk_00440
00:00:00:001,eng:01:02:05:009,;,eng_chk_00008
01:02:05:009,eng:01:02:05:010,and,eng_chk_00028
01:02:05:010,eng:01:02:05:011,he traveled,eng_chk_00359
01:02:05:011,eng:01:02:05:012,in,eng_chk_00137
01:02:05:012,eng:01:02:05:013,the wilderness,eng_chk_00448
01:02:05:013,eng:01:02:05:014,in,eng_chk_00137
01:02:05:014,eng:01:02:05:015,the borders,eng_chk_00429
01:02:05:015,eng:01:02:05:016,which,eng_chk_00283
01:02:05:016,eng:01:02:05:017,are,eng_chk_00031
01:02:05:017,eng:01:02:05:018,nearer,eng_chk_00399
01:02:05:018,eng:01:02:05:019,the Red Sea,eng_chk_00440
00:00:00:001,eng:01:02:05:020,;,eng_chk_00008
01:02:05:019,eng:01:02:05:021,and,eng_chk_00028
01:02:05:020,eng:01:02:05:022,he did travel,eng_chk_00351
01:02:05:021,eng:01:02:05:023,in,eng_chk_00137
01:02:05:022,eng:01:02:05:024,the wilderness,eng_chk_00448
01:02:05:023,eng:01:02:05:025,with,eng_chk_00289
01:02:05:024,eng:01:02:05:026,his family,eng_chk_00360
00:00:00:001,eng:01:02:05:027,",",eng_chk_00005
01:02:05:025,eng:01:02:05:028,which,eng_chk_00283
01:02:05:026,eng:01:02:05:029,consisted of,eng_chk_00313
01:02:05:027,eng:01:02:05:030,my mother,eng_chk_00396
00:00:00:001,eng:01:02:05:031,",",eng_chk_00005
01:02:05:028,eng:01:02:05:032,Sariah,eng_chk_00416
00:00:00:001,eng:01:02:05:033,",",eng_chk_00005
01:02:05:029,eng:01:02:05:034,and,eng_chk_00028
01:02:05:030,eng:01:02:05:035,my,eng_chk_00392
01:02:05:031,eng:01:02:05:036,elder,eng_chk_00329
01:02:05:032,eng:01:02:05:037,brothers,eng_chk_00309
00:00:00:001,eng:01:02:05:038,",",eng_chk_00005
01:02:05:033,eng:01:02:05:039,who,eng_chk_00284
01:02:05:034,eng:01:02:05:040,were,eng_chk_00493
01:02:05:035,eng:01:02:05:041,Laman,eng_chk_00382
00:00:00:001,eng:01:02:05:042,",",eng_chk_00005
01:02:05:036,eng:01:02:05:043,Lemuel,eng_chk_00385
00:00:00:001,eng:01:02:05:044,",",eng_chk_00005
01:02:05:037,eng:01:02:05:045,and,eng_chk_00028
01:02:05:038,eng:01:02:05:046,Sam,eng_chk_00415
00:00:00:001,eng:01:02:05:047,.,eng_chk_00006
01:02:06:001,eng:01:02:06:001,And,eng_chk_00028
01:02:06:002,eng:01:02:06:002,it came to pass,eng_chk_00140
01:02:06:003,eng:01:02:06:003,that,eng_chk_00208
01:02:06:004,eng:01:02:06:004,when,eng_chk_00281
01:02:06:005,eng:01:02:06:005,he had traveled,eng_chk_00354
01:02:06:006,eng:01:02:06:006,three,eng_chk_00478
01:02:06:007,eng:01:02:06:007,days,eng_chk_00318
01:02:06:008,eng:01:02:06:008,in,eng_chk_00137
01:02:06:009,eng:01:02:06:009,the wilderness,eng_chk_00448
00:00:00:001,eng:01:02:06:010,",",eng_chk_00005
01:02:06:010,eng:01:02:06:011,he pitched,eng_chk_00356
01:02:06:011,eng:01:02:06:012,his tent,eng_chk_00366
01:02:06:012,eng:01:02:06:013,in,eng_chk_00137
01:02:06:013,eng:01:02:06:014,a valley,eng_chk_00302
01:02:06:014,eng:01:02:06:015,by,eng_chk_00044
01:02:06:015,eng:01:02:06:016,the side,eng_chk_00443
01:02:06:016,eng:01:02:06:017,of,eng_chk_00170
01:02:06:017,eng:01:02:06:018,a river,eng_chk_00297
01:02:06:018,eng:01:02:06:019,of,eng_chk_00170
01:02:06:019,eng:01:02:06:020,water,eng_chk_00492
00:00:00:001,eng:01:02:06:021,.,eng_chk_00006
01:02:07:001,eng:01:02:07:001,And,eng_chk_00028
01:02:07:002,eng:01:02:07:002,it came to pass,eng_chk_00140
01:02:07:003,eng:01:02:07:003,that,eng_chk_00208
01:02:07:004,eng:01:02:07:004,he built,eng_chk_00344
01:02:07:005,eng:01:02:07:005,an altar,eng_chk_00304
01:02:07:006,eng:01:02:07:006,of,eng_chk_00170
01:02:07:007,eng:01:02:07:007,stones,eng_chk_00424
00:00:00:001,eng:01:02:07:008,",",eng_chk_00005
01:02:07:008,eng:01:02:07:009,and,eng_chk_00028
01:02:07:009,eng:01:02:07:010,made,eng_chk_00388
01:02:07:010,eng:01:02:07:011,an offering,eng_chk_00305
01:02:07:011,eng:01:02:07:012,unto,eng_chk_00276
01:02:07:012,eng:01:02:07:013,the Lord,eng_chk_00227
00:00:00:001,eng:01:02:07:014,",",eng_chk_00005
01:02:07:009,eng:01:02:07:015,and,eng_chk_00028
01:02:07:010,eng:01:02:07:016,gave,eng_chk_00336
01:02:07:011,eng:01:02:07:017,thanks,eng_chk_00426
01:02:07:012,eng:01:02:07:018,unto,eng_chk_00276
01:02:07:013,eng:01:02:07:019,the Lord,eng_chk_00227
01:02:07:014,eng:01:02:07:020,our God,eng_chk_00405
00:00:00:001,eng:01:02:07:021,.,eng_chk_00006
01:02:08:001,eng:01:02:08:001,And,eng_chk_00028
01:02:08:002,eng:01:02:08:002,it came to pass,eng_chk_00140
01:02:08:003,eng:01:02:08:003,that,eng_chk_00208
01:02:08:004,eng:01:02:08:004,he called,eng_chk_00345
01:02:08:005,eng:01:02:08:005,the name,eng_chk_00438
01:02:08:006,eng:01:02:08:006,of,eng_chk_00170
01:02:08:007,eng:01:02:08:007,the river,eng_chk_00441
00:00:00:001,eng:01:02:08:008,",",eng_chk_00005
01:02:08:008,eng:01:02:08:009,Laman,eng_chk_00382
00:00:00:001,eng:01:02:08:010,",",eng_chk_00005
01:02:08:009,eng:01:02:08:011,and,eng_chk_00028
01:02:08:010,eng:01:02:08:012,it emptied,eng_chk_00379
01:02:08:011,eng:01:02:08:013,into,eng_chk_00138
01:02:08:012,eng:01:02:08:014,the Red Sea,eng_chk_00440
00:00:00:001,eng:01:02:08:015,;,eng_chk_00008
01:02:08:013,eng:01:02:08:016,and,eng_chk_00028
01:02:08:014,eng:01:02:08:017,the valley,eng_chk_00445
01:02:08:015,eng:01:02:08:018,was,eng_chk_00279
01:02:08:016,eng:01:02:08:019,in,eng_chk_00137
01:02:08:017,eng:01:02:08:020,the borders,eng_chk_00429
01:02:08:018,eng:01:02:08:021,near,eng_chk_00398
01:02:08:019,eng:01:02:08:022,the mouth,eng_chk_00437
01:02:08:020,eng:01:02:08:023,thereof,eng_chk_00253
00:00:00:001,eng:01:02:08:024,.,eng_chk_00006
01:02:09:001,eng:01:02:09:001,And,eng_chk_00028
01:02:09:002,eng:01:02:09:002,when,eng_chk_00281
01:02:09:003,eng:01:02:09:003,my father,eng_chk_00161
01:02:09:004,eng:01:02:09:004,saw,eng_chk_00190
01:02:09:005,eng:01:02:09:005,that,eng_chk_00208
01:02:09:006,eng:01:02:09:006,the waters,eng_chk_00446
01:02:09:007,eng:01:02:09:007,of,eng_chk_00170
01:02:09:008,eng:01:02:09:008,the river,eng_chk_00441
01:02:09:009,eng:01:02:09:009,emptied,eng_chk_00330
01:02:09:010,eng:01:02:09:010,into,eng_chk_00138
01:02:09:011,eng:01:02:09:011,the fountain,eng_chk_00433
01:02:09:012,eng:01:02:09:012,of,eng_chk_00170
01:02:09:013,eng:01:02:09:013,the Red Sea,eng_chk_00440
00:00:00:001,eng:01:02:09:014,",",eng_chk_00005
01:02:09:014,eng:01:02:09:015,he spake,eng_chk_00358
01:02:09:015,eng:01:02:09:016,unto,eng_chk_00276
01:02:09:016,eng:01:02:09:017,Laman,eng_chk_00382
00:00:00:001,eng:01:02:09:018,",",eng_chk_00005
01:02:09:017,eng:01:02:09:019,saying,eng_chk_00191
00:00:00:001,eng:01:02:09:020,:,eng_chk_00007
01:02:09:018,eng:01:02:09:021,O,eng_chk_00169
01:02:09:019,eng:01:02:09:022,that,eng_chk_00208
01:02:09:020,eng:01:02:09:023,thou mightest be,eng_chk_00475
01:02:09:021,eng:01:02:09:024,like unto,eng_chk_00386
01:02:09:022,eng:01:02:09:025,this river,eng_chk_00469
00:00:00:001,eng:01:02:09:026,",",eng_chk_00005
01:02:09:023,eng:01:02:09:027,continually,eng_chk_00314
01:02:09:024,eng:01:02:09:028,running,eng_chk_00413
01:02:09:025,eng:01:02:09:029,into,eng_chk_00138
01:02:09:026,eng:01:02:09:030,the fountain,eng_chk_00433
01:02:09:027,eng:01:02:09:031,of,eng_chk_00170
01:02:09:028,eng:01:02:09:032,all,eng_chk_00022
01:02:09:029,eng:01:02:09:033,righteousness,eng_chk_00412
00:00:00:001,eng:01:02:09:034,!,eng_chk_00002
01:02:10:001,eng:01:02:10:001,And,eng_chk_00028
01:02:10:002,eng:01:02:10:002,he,eng_chk_00090
01:02:10:003,eng:01:02:10:003,also,eng_chk_00024
01:02:10:004,eng:01:02:10:004,spake,eng_chk_00201
01:02:10:005,eng:01:02:10:005,unto,eng_chk_00276
01:02:10:006,eng:01:02:10:006,Lemuel,eng_chk_00385
00:00:00:001,eng:01:02:10:007,:,eng_chk_00007
01:02:10:007,eng:01:02:10:008,O,eng_chk_00169
01:02:10:008,eng:01:02:10:009,that,eng_chk_00208
01:02:10:009,eng:01:02:10:010,thou mightest be,eng_chk_00475
01:02:10:010,eng:01:02:10:011,like unto,eng_chk_00386
01:02:10:011,eng:01:02:10:012,this valley,eng_chk_00471
00:00:00:001,eng:01:02:10:013,",",eng_chk_00005
01:02:10:012,eng:01:02:10:014,firm,eng_chk_00333
01:02:10:013,eng:01:02:10:015,and,eng_chk_00028
01:02:10:014,eng:01:02:10:016,steadfast,eng_chk_00423
00:00:00:001,eng:01:02:10:017,",",eng_chk_00005
01:02:10:015,eng:01:02:10:018,and,eng_chk_00028
01:02:10:016,eng:01:02:10:019,immovable,eng_chk_00377
01:02:10:017,eng:01:02:10:020,in,eng_chk_00137
01:02:10:018,eng:01:02:10:021,keeping,eng_chk_00381
01:02:10:019,eng:01:02:10:022,the commandments,eng_chk_00430
01:02:10:020,eng:01:02:10:023,of,eng_chk_00170
01:02:10:021,eng:01:02:10:024,the Lord,eng_chk_00227
00:00:00:001,eng:01:02:10:025,!,eng_chk_00002
01:02:11:001,eng:01:02:11:001,Now,eng_chk_00167
01:02:11:002,eng:01:02:11:002,this he spake,eng_chk_00467
01:02:11:003,eng:01:02:11:003,because,eng_chk_00036
01:02:11:004,eng:01:02:11:004,of,eng_chk_00170
01:02:11:005,eng:01:02:11:005,the stiffneckedness,eng_chk_00444
01:02:11:006,eng:01:02:11:006,of,eng_chk_00170
01:02:11:007,eng:01:02:11:007,Laman,eng_chk_00382
01:02:11:008,eng:01:02:11:008,and,eng_chk_00028
01:02:11:009,eng:01:02:11:009,Lemuel,eng_chk_00385
00:00:00:001,eng:01:02:11:010,;,eng_chk_00008
01:02:11:010,eng:01:02:11:011,for,eng_chk_00072
01:02:11:011,eng:01:02:11:012,behold,eng_chk_00040
01:02:11:012,eng:01:02:11:013,they did murmur,eng_chk_00459
01:02:11:013,eng:01:02:11:014,in,eng_chk_00137
01:02:11:014,eng:01:02:11:015,many,eng_chk_00151
01:02:11:015,eng:01:02:11:016,things,eng_chk_00263
01:02:11:016,eng:01:02:11:017,against,eng_chk_00303
01:02:11:017,eng:01:02:11:018,their father,eng_chk_00452
00:00:00:001,eng:01:02:11:019,",",eng_chk_00005
01:02:11:018,eng:01:02:11:020,because,eng_chk_00036
01:02:11:019,eng:01:02:11:021,he was,eng_chk_00106
01:02:11:020,eng:01:02:11:022,a,eng_chk_00009
01:02:11:021,eng:01:02:11:023,visionary,eng_chk_00491
01:02:11:022,eng:01:02:11:024,man,eng_chk_00390
00:00:00:001,eng:01:02:11:025,",",eng_chk_00005
01:02:11:023,eng:01:02:11:026,and,eng_chk_00028
01:02:11:024,eng:01:02:11:027,had led them,eng_chk_00340
01:02:11:025,eng:01:02:11:028,out of,eng_chk_00406
01:02:11:026,eng:01:02:11:029,the land,eng_chk_00435
01:02:11:027,eng:01:02:11:030,of,eng_chk_00170
01:02:11:028,eng:01:02:11:031,Jerusalem,eng_chk_00142
00:00:00:001,eng:01:02:11:032,",",eng_chk_00005
01:02:11:029,eng:01:02:11:033,to leave,eng_chk_00484
01:02:11:030,eng:01:02:11:034,the land,eng_chk_00435
01:02:11:031,eng:01:02:11:035,of,eng_chk_00170
01:02:11:032,eng:01:02:11:036,their inheritance,eng_chk_00456
00:00:00:001,eng:01:02:11:037,",",eng_chk_00005
01:02:11:033,eng:01:02:11:038,and,eng_chk_00028
01:02:11:034,eng:01:02:11:039,their gold,eng_chk_00454
00:00:00:001,eng:01:02:11:040,",",eng_chk_00005
01:02:11:034,eng:01:02:11:041,and,eng_chk_00028
01:02:11:035,eng:01:02:11:042,their silver,eng_chk_00457
00:00:00:001,eng:01:02:11:043,",",eng_chk_00005
01:02:11:036,eng:01:02:11:044,and,eng_chk_00028
01:02:11:037,eng:01:02:11:045,their,eng_chk_00451
01:02:11:038,eng:01:02:11:046,precious,eng_chk_00408
01:02:11:039,eng:01:02:11:047,things,eng_chk_00263
00:00:00:001,eng:01:02:11:048,",",eng_chk_00005
01:02:11:040,eng:01:02:11:049,to perish,eng_chk_00485
01:02:11:041,eng:01:02:11:050,in,eng_chk_00137
01:02:11:042,eng:01:02:11:051,the wilderness,eng_chk_00448
00:00:00:001,eng:01:02:11:052,.,eng_chk_00006
01:02:11:043,eng:01:02:11:053,And,eng_chk_00028
01:02:11:044,eng:01:02:11:054,this they said,eng_chk_00470
01:02:11:045,eng:01:02:11:055,he had done,eng_chk_00353
01:02:11:046,eng:01:02:11:056,because,eng_chk_00036
01:02:11:047,eng:01:02:11:057,of,eng_chk_00170
01:02:11:048,eng:01:02:11:058,the,eng_chk_00209
01:02:11:049,eng:01:02:11:059,foolish,eng_chk_00334
01:02:11:050,eng:01:02:11:060,imaginations,eng_chk_00376
01:02:11:051,eng:01:02:11:061,of,eng_chk_00170
01:02:11:052,eng:01:02:11:062,his heart,eng_chk_00119
00:00:00:001,eng:01:02:11:063,.,eng_chk_00006
01:02:12:001,eng:01:02:12:001,And,eng_chk_00028
01:02:12:002,eng:01:02:12:002,thus,eng_chk_00267
01:02:12:003,eng:01:02:12:003,Laman,eng_chk_00382
01:02:12:004,eng:01:02:12:004,and,eng_chk_00028
01:02:12:005,eng:01:02:12:005,Lemuel,eng_chk_00385
00:00:00:001,eng:01:02:12:006,",",eng_chk_00005
01:02:12:006,eng:01:02:12:007,being,eng_chk_00041
01:02:12:007,eng:01:02:12:008,the eldest,eng_chk_00432
00:00:00:001,eng:01:02:12:009,",",eng_chk_00005
01:02:12:008,eng:01:02:12:010,did murmur,eng_chk_00323
01:02:12:009,eng:01:02:12:011,against,eng_chk_00303
01:02:12:010,eng:01:02:12:012,their father,eng_chk_00452
00:00:00:001,eng:01:02:12:013,.,eng_chk_00006
01:02:12:011,eng:01:02:12:014,And,eng_chk_00028
01:02:12:012,eng:01:02:12:015,they did murmur,eng_chk_00459
01:02:12:013,eng:01:02:12:016,because,eng_chk_00036
01:02:12:014,eng:01:02:12:017,they knew not,eng_chk_00461
01:02:12:015,eng:01:02:12:018,the dealings,eng_chk_00431
01:02:12:016,eng:01:02:12:019,of,eng_chk_00170
01:02:12:017,eng:01:02:12:020,that God,eng_chk_00428
01:02:12:018,eng:01:02:12:021,who,eng_chk_00284
01:02:12:019,eng:01:02:12:022,had created them,eng_chk_00339
00:00:00:001,eng:01:02:12:023,.,eng_chk_00006
01:02:13:001,eng:01:02:13:001,Neither,eng_chk_00400
01:02:13:002,eng:01:02:13:002,did they believe,eng_chk_00327
01:02:13:003,eng:01:02:13:003,that,eng_chk_00208
01:02:13:004,eng:01:02:13:004,Jerusalem,eng_chk_00142
00:00:00:001,eng:01:02:13:005,",",eng_chk_00005
01:02:13:005,eng:01:02:13:006,that,eng_chk_00208
01:02:13:006,eng:01:02:13:007,great,eng_chk_00078
01:02:13:007,eng:01:02:13:008,city,eng_chk_00049
00:00:00:001,eng:01:02:13:009,",",eng_chk_00005
01:02:13:008,eng:01:02:13:010,could be,eng_chk_00315
01:02:13:009,eng:01:02:13:011,destroyed,eng_chk_00057
01:02:13:010,eng:01:02:13:012,according to,eng_chk_00017
01:02:13:011,eng:01:02:13:013,the words,eng_chk_00450
01:02:13:012,eng:01:02:13:014,of,eng_chk_00170
01:02:13:013,eng:01:02:13:015,the prophets,eng_chk_00233
00:00:00:001,eng:01:02:13:016,.,eng_chk_00006
01:02:13:014,eng:01:02:13:017,And,eng_chk_00028
01:02:13:015,eng:01:02:13:018,they were,eng_chk_00261
01:02:13:016,eng:01:02:13:019,like unto,eng_chk_00386
01:02:13:017,eng:01:02:13:020,the Jews,eng_chk_00224
01:02:13:018,eng:01:02:13:021,who,eng_chk_00284
01:02:13:019,eng:01:02:13:022,were,eng_chk_00493
01:02:13:020,eng:01:02:13:023,at,eng_chk_00033
01:02:13:021,eng:01:02:13:024,Jerusalem,eng_chk_00142
00:00:00:001,eng:01:02:13:025,",",eng_chk_00005
01:02:13:022,eng:01:02:13:026,who,eng_chk_00284
01:02:13:023,eng:01:02:13:027,sought,eng_chk_00200
01:02:13:024,eng:01:02:13:028,to take away,eng_chk_00487
01:02:13:025,eng:01:02:13:029,the life,eng_chk_00436
01:02:13:026,eng:01:02:13:030,of,eng_chk_00170
01:02:13:027,eng:01:02:13:031,my father,eng_chk_00161
00:00:00:001,eng:01:02:13:032,.,eng_chk_00006
01:02:14:001,eng:01:02:14:001,And,eng_chk_00028
01:02:14:002,eng:01:02:14:002,it came to pass,eng_chk_00140
01:02:14:003,eng:01:02:14:003,that,eng_chk_00208
01:02:14:004,eng:01:02:14:004,my father,eng_chk_00161
01:02:14:005,eng:01:02:14:005,did speak unto them,eng_chk_00326
01:02:14:006,eng:01:02:14:006,in,eng_chk_00137
01:02:14:007,eng:01:02:14:007,the valley,eng_chk_00445
01:02:14:008,eng:01:02:14:008,of,eng_chk_00170
01:02:14:009,eng:01:02:14:009,Lemuel,eng_chk_00385
00:00:00:001,eng:01:02:14:010,",",eng_chk_00005
01:02:14:010,eng:01:02:14:011,with,eng_chk_00289
01:02:14:011,eng:01:02:14:012,power,eng_chk_00407
00:00:00:001,eng:01:02:14:013,",",eng_chk_00005
01:02:14:012,eng:01:02:14:014,being,eng_chk_00041
01:02:14:013,eng:01:02:14:015,filled,eng_chk_00068
01:02:14:014,eng:01:02:14:016,with,eng_chk_00289
01:02:14:015,eng:01:02:14:017,the Spirit,eng_chk_00237
00:00:00:001,eng:01:02:14:018,",",eng_chk_00005
01:02:14:016,eng:01:02:14:019,until,eng_chk_00489
01:02:14:017,eng:01:02:14:020,their frames,eng_chk_00453
01:02:14:018,eng:01:02:14:021,did shake,eng_chk_00324
01:02:14:019,eng:01:02:14:022,before,eng_chk_00037
01:02:14:020,eng:01:02:14:023,him,eng_chk_00113
00:00:00:001,eng:01:02:14:024,.,eng_chk_00006
01:02:14:021,eng:01:02:14:025,And,eng_chk_00028
01:02:14:022,eng:01:02:14:026,he did confound them,eng_chk_00350
00:00:00:001,eng:01:02:14:027,",",eng_chk_00005
01:02:14:023,eng:01:02:14:028,that,eng_chk_00208
01:02:14:024,eng:01:02:14:029,they durst not,eng_chk_00460
01:02:14:025,eng:01:02:14:030,utter,eng_chk_00490
01:02:14:026,eng:01:02:14:031,against,eng_chk_00303
01:02:14:027,eng:01:02:14:032,him,eng_chk_00113
00:00:00:001,eng:01:02:14:033,;,eng_chk_00008
01:02:14:028,eng:01:02:14:034,wherefore,eng_chk_00282
00:00:00:001,eng:01:02:14:035,",",eng_chk_00005
01:02:14:029,eng:01:02:14:036,they did,eng_chk_00458
01:02:14:030,eng:01:02:14:037,as,eng_chk_00032
01:02:14:031,eng:01:02:14:038,he commanded them,eng_chk_00347
00:00:00:001,eng:01:02:14:039,.,eng_chk_00006
01:02:15:001,eng:01:02:15:001,And,eng_chk_00028
01:02:15:002,eng:01:02:15:002,my father,eng_chk_00161
01:02:15:003,eng:01:02:15:003,dwelt,eng_chk_00064
01:02:15:004,eng:01:02:15:004,in,eng_chk_00137
01:02:15:005,eng:01:02:15:005,a tent,eng_chk_00301
00:00:00:001,eng:01:02:15:006,.,eng_chk_00006
01:02:16:001,eng:01:02:16:001,And,eng_chk_00028
01:02:16:002,eng:01:02:16:002,it came to pass,eng_chk_00140
01:02:16:003,eng:01:02:16:003,that,eng_chk_00208
01:02:16:004,eng:01:02:16:004,I,eng_chk_00126
00:00:00:001,eng:01:02:16:005,",",eng_chk_00005
01:02:16:005,eng:01:02:16:006,Nephi,eng_chk_00164
00:00:00:001,eng:01:02:16:007,",",eng_chk_00005
01:02:16:006,eng:01:02:16:008,being,eng_chk_00041
01:02:16:007,eng:01:02:16:009,exceedingly,eng_chk_00066
01:02:16:008,eng:01:02:16:010,young,eng_chk_00498
00:00:00:001,eng:01:02:16:011,",",eng_chk_00005
01:02:16:009,eng:01:02:16:012,nevertheless,eng_chk_00165
01:02:16:010,eng:01:02:16:013,being,eng_chk_00041
01:02:16:011,eng:01:02:16:014,large,eng_chk_00383
01:02:16:012,eng:01:02:16:015,in,eng_chk_00137
01:02:16:013,eng:01:02:16:016,stature,eng_chk_00422
00:00:00:001,eng:01:02:16:017,",",eng_chk_00005
01:02:16:014,eng:01:02:16:018,and,eng_chk_00028
01:02:16:015,eng:01:02:16:019,also,eng_chk_00024
01:02:16:016,eng:01:02:16:020,having,eng_chk_00342
01:02:16:017,eng:01:02:16:021,great,eng_chk_00078
01:02:16:018,eng:01:02:16:022,desires,eng_chk_00322
01:02:16:019,eng:01:02:16:023,to know,eng_chk_00483
01:02:16:020,eng:01:02:16:024,of,eng_chk_00170
01:02:16:021,eng:01:02:16:025,the mysteries,eng_chk_00229
01:02:16:022,eng:01:02:16:026,of,eng_chk_00170
01:02:16:023,eng:01:02:16:027,God,eng_chk_00075
00:00:00:001,eng:01:02:16:028,",",eng_chk_00005
01:02:16:024,eng:01:02:16:029,wherefore,eng_chk_00282
00:00:00:001,eng:01:02:16:030,",",eng_chk_00005
01:02:16:025,eng:01:02:16:031,I did cry,eng_chk_00370
01:02:16:026,eng:01:02:16:032,unto,eng_chk_00276
01:02:16:027,eng:01:02:16:033,the Lord,eng_chk_00227
00:00:00:001,eng:01:02:16:034,;,eng_chk_00008
01:02:16:028,eng:01:02:16:035,and,eng_chk_00028
01:02:16:029,eng:01:02:16:036,behold,eng_chk_00040
01:02:16:030,eng:01:02:16:037,he did visit me,eng_chk_00352
00:00:00:001,eng:01:02:16:038,",",eng_chk_00005
01:02:16:031,eng:01:02:16:039,and,eng_chk_00028
01:02:16:032,eng:01:02:16:040,did soften,eng_chk_00325
01:02:16:033,eng:01:02:16:041,my heart,eng_chk_00395
01:02:16:034,eng:01:02:16:042,that,eng_chk_00208
01:02:16:035,eng:01:02:16:043,I did believe,eng_chk_00369
01:02:16:036,eng:01:02:16:044,all,eng_chk_00022
01:02:16:037,eng:01:02:16:045,the words,eng_chk_00450
01:02:16:038,eng:01:02:16:046,which,eng_chk_00283
01:02:16:039,eng:01:02:16:047,had been spoken,eng_chk_00338
01:02:16:040,eng:01:02:16:048,by,eng_chk_00044
01:02:16:041,eng:01:02:16:049,my father,eng_chk_00161
00:00:00:001,eng:01:02:16:050,;,eng_chk_00008
01:02:16:042,eng:01:02:16:051,wherefore,eng_chk_00282
00:00:00:001,eng:01:02:16:052,",",eng_chk_00005
01:02:16:043,eng:01:02:16:053,I did not rebel,eng_chk_00371
01:02:16:044,eng:01:02:16:054,against,eng_chk_00303
01:02:16:045,eng:01:02:16:055,him,eng_chk_00113
01:02:16:046,eng:01:02:16:056,like unto,eng_chk_00386
01:02:16:047,eng:01:02:16:057,my brothers,eng_chk_00393
00:00:00:001,eng:01:02:16:058,.,eng_chk_00006
01:02:17:001,eng:01:02:17:001,And,eng_chk_00028
01:02:17:002,eng:01:02:17:002,I spake,eng_chk_00373
01:02:17:003,eng:01:02:17:003,unto,eng_chk_00276
01:02:17:004,eng:01:02:17:004,Sam,eng_chk_00415
00:00:00:001,eng:01:02:17:005,",",eng_chk_00005
01:02:17:005,eng:01:02:17:006,making known unto him,eng_chk_00389
01:02:17:006,eng:01:02:17:007,the things,eng_chk_00241
01:02:17:007,eng:01:02:17:008,which,eng_chk_00283
01:02:17:008,eng:01:02:17:009,the Lord,eng_chk_00227
01:02:17:009,eng:01:02:17:010,had manifested unto me,eng_chk_00341
01:02:17:010,eng:01:02:17:011,by,eng_chk_00044
01:02:17:011,eng:01:02:17:012,his Holy Spirit,eng_chk_00362
00:00:00:001,eng:01:02:17:013,.,eng_chk_00006
01:02:17:012,eng:01:02:17:014,And,eng_chk_00028
01:02:17:013,eng:01:02:17:015,it came to pass,eng_chk_00140
01:02:17:014,eng:01:02:17:016,that,eng_chk_00208
01:02:17:015,eng:01:02:17:017,he believed,eng_chk_00343
01:02:17:016,eng:01:02:17:018,in,eng_chk_00137
01:02:17:017,eng:01:02:17:019,my words,eng_chk_00397
00:00:00:001,eng:01:02:17:020,.,eng_chk_00006
01:02:18:001,eng:01:02:18:001,But,eng_chk_00043
00:00:00:001,eng:01:02:18:002,",",eng_chk_00005
01:02:18:002,eng:01:02:18:003,behold,eng_chk_00040
00:00:00:001,eng:01:02:18:004,",",eng_chk_00005
01:02:18:003,eng:01:02:18:005,Laman,eng_chk_00382
01:02:18:004,eng:01:02:18:006,and,eng_chk_00028
01:02:18:005,eng:01:02:18:007,Lemuel,eng_chk_00385
01:02:18:006,eng:01:02:18:008,would not hearken,eng_chk_00494
01:02:18:007,eng:01:02:18:009,unto,eng_chk_00276
01:02:18:008,eng:01:02:18:010,my words,eng_chk_00397
00:00:00:001,eng:01:02:18:011,;,eng_chk_00008
01:02:18:009,eng:01:02:18:012,and,eng_chk_00028
01:02:18:010,eng:01:02:18:013,being,eng_chk_00041
01:02:18:011,eng:01:02:18:014,grieved,eng_chk_00337
01:02:18:012,eng:01:02:18:015,because of,eng_chk_00307
01:02:18:013,eng:01:02:18:016,the hardness,eng_chk_00434
01:02:18:014,eng:01:02:18:017,of,eng_chk_00170
01:02:18:015,eng:01:02:18:018,their hearts,eng_chk_00455
01:02:18:016,eng:01:02:18:019,I cried,eng_chk_00368
01:02:18:017,eng:01:02:18:020,unto,eng_chk_00276
01:02:18:018,eng:01:02:18:021,the Lord,eng_chk_00227
01:02:18:019,eng:01:02:18:022,for,eng_chk_00072
01:02:18:020,eng:01:02:18:023,them,eng_chk_00249
00:00:00:001,eng:01:02:18:024,.,eng_chk_00006
01:02:19:001,eng:01:02:19:001,And,eng_chk_00028
01:02:19:002,eng:01:02:19:002,it came to pass,eng_chk_00140
